trip_id,tpep_pickup_datetime,tpep_dropoff_datetime,PULocationID,DOLocationID,trip_distance,fare_amount,passenger_count,payment_type,flag_bad_time_order,flag_zero_distance,flag_negative_fare,flag_bad_passenger_count,is_flagged,flag_unknown_pu_zone,flag_unknown_do_zone,trip_duration_min,pickup_hour,pickup_date,speed_mph,fare_per_mile,pickup_borough,pickup_zone,dropoff_borough,dropoff_zone,date,precipitation_mm,temp_avg_c,is_rainy_day
2445,2024-03-09 00:39:00,2024-03-09 00:56:05,12,3,2.21,8.3,1.0,3,False,False,False,False,False,False,False,17.083333333333332,0,2024-03-09,7.761951219512195,3.7556561085972855,Queens,Flushing,Manhattan,Chelsea,2024-03-09,4.2,4.7,True
2446,2024-03-08 09:03:00,2024-03-08 09:31:52,1,7,2.2,9.45,2.0,1,False,False,False,False,False,False,False,28.866666666666667,9,2024-03-08,4.572748267898384,4.295454545454545,Manhattan,Midtown,Brooklyn,Park Slope,2024-03-08,2.8,5.6,True
2447,2024-03-03 10:04:00,2024-03-03 10:30:19,11,17,1.91,9.0,1.0,1,False,False,False,False,False,False,False,26.316666666666666,10,2024-03-03,4.354654844838505,4.712041884816754,Queens,Astoria,Bronx,Riverdale,2024-03-03,1.4,7.4,True
2448,2024-03-11 10:02:00,2024-03-11 10:16:24,7,2,2.96,9.71,1.0,1,False,False,False,False,False,False,False,14.4,10,2024-03-11,12.333333333333332,3.2804054054054057,Brooklyn,Park Slope,Manhattan,Harlem,2024-03-11,1.8,11.3,True
2449,2024-03-28 02:20:00,2024-03-28 02:28:10,5,16,6.49,21.28,1.0,1,False,False,False,False,False,False,False,8.166666666666666,2,2024-03-28,47.68163265306123,3.278890600924499,Manhattan,Upper East Side,Bronx,Fordham,2024-03-28,1.2,7.8,True
2450,2024-03-08 13:32:00,2024-03-08 13:43:02,16,10,5.52,18.61,2.0,1,False,False,False,False,False,False,False,11.033333333333333,13,2024-03-08,30.018126888217523,3.371376811594203,Bronx,Fordham,Brooklyn,Bed-Stuy,2024-03-08,2.8,5.6,True
2451,2024-03-28 18:24:00,2024-03-28 18:46:56,20,13,1.7,7.58,1.0,1,False,False,False,False,False,False,False,22.933333333333334,18,2024-03-28,4.447674418604651,4.458823529411765,Staten Island,Tottenville,Queens,Long Island City,2024-03-28,1.2,7.8,True
2452,2024-03-24 19:28:00,2024-03-24 20:08:23,9,18,7.69,24.5,1.0,1,False,False,False,False,False,False,False,40.38333333333333,19,2024-03-24,11.425505571605449,3.1859557867360206,Brooklyn,DUMBO,Bronx,Mott Haven,2024-03-24,1.1,11.3,True
2453,2024-03-06 14:59:00,2024-03-06 15:16:40,8,12,1.09,6.11,1.0,1,False,False,False,False,False,False,False,17.666666666666668,14,2024-03-06,3.7018867924528305,5.605504587155963,Brooklyn,Bushwick,Queens,Flushing,2024-03-06,0.0,9.2,False
2454,2024-03-10 20:41:00,2024-03-10 20:50:00,11,19,4.08,15.72,2.0,1,False,False,False,False,False,False,False,9.0,20,2024-03-10,27.200000000000003,3.8529411764705883,Queens,Astoria,Staten Island,St. George,2024-03-10,0.0,3.9,False
2455,2024-03-12 16:58:00,2024-03-12 17:37:29,14,10,3.96,15.05,2.0,1,False,False,False,False,False,False,False,39.483333333333334,16,2024-03-12,6.01772899957788,3.8005050505050506,Queens,Jamaica,Brooklyn,Bed-Stuy,2024-03-12,0.7,10.8,False
2456,2024-03-08 20:39:00,2024-03-08 20:42:28,5,1,3.04,11.46,2.0,1,False,False,False,False,False,False,False,3.466666666666667,20,2024-03-08,52.61538461538461,3.7697368421052633,Manhattan,Upper East Side,Manhattan,Midtown,2024-03-08,2.8,5.6,True
2457,2024-03-11 01:12:00,2024-03-11 01:23:16,18,9,4.1,12.08,1.0,2,False,False,False,False,False,False,False,11.266666666666667,1,2024-03-11,21.834319526627215,2.9463414634146345,Bronx,Mott Haven,Brooklyn,DUMBO,2024-03-11,1.8,11.3,True
2458,2024-03-30 04:13:00,2024-03-30 04:56:34,7,10,4.17,16.26,3.0,2,False,False,False,False,False,False,False,43.56666666666667,4,2024-03-30,5.74292272379495,3.899280575539569,Brooklyn,Park Slope,Brooklyn,Bed-Stuy,2024-03-30,1.9,18.9,True
2459,2024-03-04 06:29:00,2024-03-04 07:03:01,16,15,2.31,10.15,2.0,1,False,False,False,False,False,False,False,34.016666666666666,6,2024-03-04,4.074473297403234,4.393939393939394,Bronx,Fordham,Queens,Forest Hills,2024-03-04,3.4,18.0,True
2460,2024-03-03 05:27:00,2024-03-03 05:32:32,3,9,2.53,10.5,1.0,1,False,False,False,False,False,False,False,5.533333333333333,5,2024-03-03,27.433734939759034,4.150197628458498,Manhattan,Chelsea,Brooklyn,DUMBO,2024-03-03,1.4,7.4,True
2461,2024-03-03 21:30:00,2024-03-03 21:49:24,18,17,6.09,19.18,1.0,1,False,False,False,False,False,False,False,19.4,21,2024-03-03,18.835051546391753,3.1494252873563218,Bronx,Mott Haven,Bronx,Riverdale,2024-03-03,1.4,7.4,True
2462,2024-03-12 16:11:00,2024-03-12 16:19:07,4,1,2.91,9.68,1.0,1,False,False,False,False,False,False,False,8.116666666666667,16,2024-03-12,21.511293634496923,3.326460481099656,Manhattan,SoHo,Manhattan,Midtown,2024-03-12,0.7,10.8,False
2463,2024-03-06 23:57:00,2024-03-07 00:01:48,9,14,4.49,13.29,1.0,1,False,False,False,False,False,False,False,4.8,23,2024-03-06,56.125,2.9599109131403116,Brooklyn,DUMBO,Queens,Jamaica,2024-03-06,0.0,9.2,False
2464,2024-03-11 22:43:00,2024-03-11 23:01:18,16,15,7.34,25.84,1.0,1,False,False,False,False,False,False,False,18.3,22,2024-03-11,24.065573770491802,3.5204359673024523,Bronx,Fordham,Queens,Forest Hills,2024-03-11,1.8,11.3,True
2465,2024-03-02 15:00:00,2024-03-02 15:09:11,8,20,3.45,12.98,2.0,1,False,False,False,False,False,False,False,9.183333333333334,15,2024-03-02,22.540834845735027,3.76231884057971,Brooklyn,Bushwick,Staten Island,Tottenville,2024-03-02,0.7,3.3,False
2466,2024-03-02 05:05:00,2024-03-02 05:21:51,2,15,7.93,24.46,1.0,1,False,False,False,False,False,False,False,16.85,5,2024-03-02,28.237388724035604,3.084489281210593,Manhattan,Harlem,Queens,Forest Hills,2024-03-02,0.7,3.3,False
2467,2024-03-07 18:27:00,2024-03-07 18:37:22,14,8,2.72,11.26,4.0,1,False,False,False,False,False,False,False,10.366666666666667,18,2024-03-07,15.742765273311898,4.139705882352941,Queens,Jamaica,Brooklyn,Bushwick,2024-03-07,0.0,3.3,False
2468,2024-03-04 22:19:00,2024-03-04 23:11:47,18,11,6.79,24.0,1.0,3,False,False,False,False,False,False,False,52.78333333333333,22,2024-03-04,7.718345437322387,3.5346097201767304,Bronx,Mott Haven,Queens,Astoria,2024-03-04,3.4,18.0,True
2469,2024-03-01 07:35:00,2024-03-01 08:04:53,2,8,1.03,5.9,4.0,1,False,False,False,False,False,False,False,29.883333333333333,7,2024-03-01,2.068042387060792,5.728155339805825,Manhattan,Harlem,Brooklyn,Bushwick,2024-03-01,0.0,4.2,False
2470,2024-03-02 05:54:00,2024-03-02 06:12:41,17,6,5.67,20.85,1.0,1,False,False,False,False,False,False,False,18.683333333333334,5,2024-03-02,18.208742194469224,3.6772486772486777,Bronx,Riverdale,Brooklyn,Williamsburg,2024-03-02,0.7,3.3,False
2471,2024-03-04 18:37:00,2024-03-04 18:46:46,16,4,2.04,8.87,1.0,1,False,False,False,False,False,False,False,9.766666666666667,18,2024-03-04,12.532423208191124,4.348039215686274,Bronx,Fordham,Manhattan,SoHo,2024-03-04,3.4,18.0,True
2472,2024-03-21 22:08:00,2024-03-21 22:37:59,14,11,1.53,6.51,1.0,2,False,False,False,False,False,False,False,29.983333333333334,22,2024-03-21,3.0617009449694272,4.254901960784314,Queens,Jamaica,Queens,Astoria,2024-03-21,0.0,8.6,False
2473,2024-03-30 03:48:00,2024-03-30 04:23:23,15,11,2.51,9.18,1.0,1,False,False,False,False,False,False,False,35.38333333333333,3,2024-03-30,4.256241168158266,3.657370517928287,Queens,Forest Hills,Queens,Astoria,2024-03-30,1.9,18.9,True
2474,2024-03-16 03:23:00,2024-03-16 03:43:41,15,12,2.05,8.51,1.0,2,False,False,False,False,False,False,False,20.683333333333334,3,2024-03-16,5.946817082997582,4.151219512195122,Queens,Forest Hills,Queens,Flushing,2024-03-16,0.5,14.7,False
2475,2024-03-31 20:07:00,2024-03-31 20:11:20,5,11,1.67,8.31,1.0,1,False,False,False,False,False,False,False,4.333333333333333,20,2024-03-31,23.123076923076923,4.976047904191617,Manhattan,Upper East Side,Queens,Astoria,2024-03-31,0.3,10.0,False
2476,2024-03-05 06:42:00,2024-03-05 06:47:09,18,15,4.74,17.45,1.0,1,False,False,False,False,False,False,False,5.15,6,2024-03-05,55.22330097087378,3.681434599156118,Bronx,Mott Haven,Queens,Forest Hills,2024-03-05,2.7,10.6,True
2477,2024-03-12 10:01:00,2024-03-12 10:19:00,11,8,0.83,4.85,2.0,1,False,False,False,False,False,False,False,18.0,10,2024-03-12,2.7666666666666666,5.843373493975903,Queens,Astoria,Brooklyn,Bushwick,2024-03-12,0.7,10.8,False
2478,2024-03-03 07:43:00,2024-03-03 08:00:23,8,17,7.16,19.23,1.0,1,False,False,False,False,False,False,False,17.383333333333333,7,2024-03-03,24.71332694151486,2.685754189944134,Brooklyn,Bushwick,Bronx,Riverdale,2024-03-03,1.4,7.4,True
2479,2024-03-04 07:58:00,2024-03-04 07:59:45,3,9,0.27,3.84,1.0,1,False,False,False,False,False,False,False,1.75,7,2024-03-04,9.257142857142858,14.222222222222221,Manhattan,Chelsea,Brooklyn,DUMBO,2024-03-04,3.4,18.0,True
2480,2024-03-10 13:14:00,2024-03-10 13:45:45,7,18,8.4,24.31,1.0,2,False,False,False,False,False,False,False,31.75,13,2024-03-10,15.874015748031496,2.894047619047619,Brooklyn,Park Slope,Bronx,Mott Haven,2024-03-10,0.0,3.9,False
2481,2024-03-21 21:12:00,2024-03-21 21:25:17,11,6,4.63,16.47,2.0,2,False,False,False,False,False,False,False,13.283333333333333,21,2024-03-21,20.913425345043915,3.5572354211663066,Queens,Astoria,Brooklyn,Williamsburg,2024-03-21,0.0,8.6,False
2482,2024-03-24 05:32:00,2024-03-24 05:44:58,16,11,4.32,14.67,1.0,2,False,False,False,False,False,False,False,12.966666666666667,5,2024-03-24,19.989717223650388,3.395833333333333,Bronx,Fordham,Queens,Astoria,2024-03-24,1.1,11.3,True
2483,2024-03-04 13:08:00,2024-03-04 13:32:02,11,16,0.57,4.65,1.0,2,False,False,False,False,False,False,False,24.033333333333335,13,2024-03-04,1.4230235783633838,8.157894736842106,Queens,Astoria,Bronx,Fordham,2024-03-04,3.4,18.0,True
2484,2024-03-19 17:06:00,2024-03-19 17:16:39,11,7,1.91,7.53,4.0,1,False,False,False,False,False,False,False,10.65,17,2024-03-19,10.760563380281688,3.942408376963351,Queens,Astoria,Brooklyn,Park Slope,2024-03-19,1.1,11.7,True
2485,2024-03-17 16:01:00,2024-03-17 16:20:08,12,6,2.79,10.37,1.0,1,False,False,False,False,False,False,False,19.133333333333333,16,2024-03-17,8.749128919860627,3.7168458781362004,Queens,Flushing,Brooklyn,Williamsburg,2024-03-17,1.8,12.0,True
2486,2024-03-29 21:33:00,2024-03-29 21:57:50,10,14,2.86,11.71,2.0,1,False,False,False,False,False,False,False,24.833333333333332,21,2024-03-29,6.91006711409396,4.094405594405595,Brooklyn,Bed-Stuy,Queens,Jamaica,2024-03-29,1.1,4.2,True
2487,2024-03-13 07:02:00,2024-03-13 07:36:36,18,16,1.34,6.56,2.0,1,False,False,False,False,False,False,False,34.6,7,2024-03-13,2.323699421965318,4.8955223880597005,Bronx,Mott Haven,Bronx,Fordham,2024-03-13,0.7,7.3,False
2488,2024-03-26 11:12:00,2024-03-26 11:20:51,5,13,1.63,6.82,1.0,1,False,False,False,False,False,False,False,8.85,11,2024-03-26,11.050847457627118,4.184049079754602,Manhattan,Upper East Side,Queens,Long Island City,2024-03-26,1.0,4.1,False
2489,2024-03-26 18:33:00,2024-03-26 18:44:32,3,6,4.61,16.51,2.0,2,False,False,False,False,False,False,False,11.533333333333333,18,2024-03-26,23.982658959537574,3.581344902386117,Manhattan,Chelsea,Brooklyn,Williamsburg,2024-03-26,1.0,4.1,False
2490,2024-03-10 13:32:00,2024-03-10 14:05:46,1,2,0.5,4.12,1.0,1,False,False,False,False,False,False,False,33.766666666666666,13,2024-03-10,0.8884501480750248,8.24,Manhattan,Midtown,Manhattan,Harlem,2024-03-10,0.0,3.9,False
2491,2024-03-14 01:59:00,2024-03-14 02:19:21,11,20,2.83,10.69,2.0,1,False,False,False,False,False,False,False,20.35,1,2024-03-14,8.343980343980345,3.7773851590106005,Queens,Astoria,Staten Island,Tottenville,2024-03-14,1.5,5.8,True
2492,2024-03-30 04:06:00,2024-03-30 04:25:16,6,15,2.66,11.09,1.0,1,False,False,False,False,False,False,False,19.266666666666666,4,2024-03-30,8.283737024221455,4.169172932330826,Brooklyn,Williamsburg,Queens,Forest Hills,2024-03-30,1.9,18.9,True
2493,2024-03-06 15:27:00,2024-03-06 15:36:01,20,17,1.11,6.29,1.0,1,False,False,False,False,False,False,False,9.016666666666667,15,2024-03-06,7.3863216266173755,5.666666666666666,Staten Island,Tottenville,Bronx,Riverdale,2024-03-06,0.0,9.2,False
2494,2024-03-20 03:23:00,2024-03-20 03:30:28,5,1,1.34,7.23,1.0,1,False,False,False,False,False,False,False,7.466666666666667,3,2024-03-20,10.767857142857144,5.395522388059701,Manhattan,Upper East Side,Manhattan,Midtown,2024-03-20,1.4,11.9,True
2495,2024-03-05 23:59:00,2024-03-06 00:32:30,14,17,2.37,8.89,1.0,3,False,False,False,False,False,False,False,33.5,23,2024-03-05,4.244776119402985,3.7510548523206753,Queens,Jamaica,Bronx,Riverdale,2024-03-05,2.7,10.6,True
2496,2024-03-05 15:50:00,2024-03-05 16:07:48,18,15,2.68,9.02,1.0,1,False,False,False,False,False,False,False,17.8,15,2024-03-05,9.03370786516854,3.3656716417910446,Bronx,Mott Haven,Queens,Forest Hills,2024-03-05,2.7,10.6,True
2497,2024-03-27 22:08:00,2024-03-27 22:20:25,3,20,1.36,6.43,2.0,2,False,False,False,False,False,False,False,12.416666666666666,22,2024-03-27,6.571812080536914,4.727941176470588,Manhattan,Chelsea,Staten Island,Tottenville,2024-03-27,2.1,4.2,True
2498,2024-03-15 09:14:00,2024-03-15 09:32:30,16,6,2.23,8.85,2.0,2,False,False,False,False,False,False,False,18.5,9,2024-03-15,7.232432432432432,3.9686098654708517,Bronx,Fordham,Brooklyn,Williamsburg,2024-03-15,2.5,10.9,True
2499,2024-03-23 10:33:00,2024-03-23 11:18:26,9,10,6.3,18.5,1.0,1,False,False,False,False,False,False,False,45.43333333333333,10,2024-03-23,8.319882611885548,2.9365079365079367,Brooklyn,DUMBO,Brooklyn,Bed-Stuy,2024-03-23,1.2,5.9,True
2500,2024-03-14 02:55:00,2024-03-14 03:17:35,7,17,0.59,4.53,1.0,1,False,False,False,False,False,False,False,22.583333333333332,2,2024-03-14,1.5675276752767526,7.677966101694916,Brooklyn,Park Slope,Bronx,Riverdale,2024-03-14,1.5,5.8,True
2501,2024-03-21 17:20:00,2024-03-21 17:44:11,6,1,1.58,7.27,1.0,1,False,False,False,False,False,False,False,24.183333333333334,17,2024-03-21,3.920055134390076,4.60126582278481,Brooklyn,Williamsburg,Manhattan,Midtown,2024-03-21,0.0,8.6,False
2502,2024-03-29 05:25:00,2024-03-29 05:38:54,1,9,2.26,8.48,1.0,2,False,False,False,False,False,False,False,13.9,5,2024-03-29,9.755395683453237,3.7522123893805315,Manhattan,Midtown,Brooklyn,DUMBO,2024-03-29,1.1,4.2,True
2503,2024-03-05 12:40:00,2024-03-05 12:48:38,10,14,0.76,5.26,1.0,2,False,False,False,False,False,False,False,8.633333333333333,12,2024-03-05,5.281853281853283,6.921052631578947,Brooklyn,Bed-Stuy,Queens,Jamaica,2024-03-05,2.7,10.6,True
2504,2024-03-20 04:29:00,2024-03-20 05:03:00,9,4,4.41,14.85,1.0,1,False,False,False,False,False,False,False,34.0,4,2024-03-20,7.782352941176471,3.36734693877551,Brooklyn,DUMBO,Manhattan,SoHo,2024-03-20,1.4,11.9,True
2505,2024-03-20 19:36:00,2024-03-20 19:45:15,8,20,2.37,10.23,2.0,1,False,False,False,False,False,False,False,9.25,19,2024-03-20,15.372972972972972,4.3164556962025316,Brooklyn,Bushwick,Staten Island,Tottenville,2024-03-20,1.4,11.9,True
2506,2024-03-01 04:24:00,2024-03-01 04:34:23,11,1,2.92,11.06,1.0,1,False,False,False,False,False,False,False,10.383333333333333,4,2024-03-01,16.87319422150883,3.7876712328767126,Queens,Astoria,Manhattan,Midtown,2024-03-01,0.0,4.2,False
2507,2024-03-15 04:03:00,2024-03-15 04:17:38,3,18,2.19,9.95,1.0,1,False,False,False,False,False,False,False,14.633333333333333,4,2024-03-15,8.979498861047837,4.543378995433789,Manhattan,Chelsea,Bronx,Mott Haven,2024-03-15,2.5,10.9,True
2508,2024-03-31 22:15:00,2024-03-31 22:26:13,6,8,2.15,8.93,1.0,2,False,False,False,False,False,False,False,11.216666666666667,22,2024-03-31,11.50074294205052,4.153488372093023,Brooklyn,Williamsburg,Brooklyn,Bushwick,2024-03-31,0.3,10.0,False
2509,2024-03-03 09:52:00,2024-03-03 09:58:05,10,7,0.99,5.85,1.0,1,False,False,False,False,False,False,False,6.083333333333333,9,2024-03-03,9.764383561643836,5.909090909090909,Brooklyn,Bed-Stuy,Brooklyn,Park Slope,2024-03-03,1.4,7.4,True
2510,2024-03-27 18:50:00,2024-03-27 19:04:19,4,16,9.05,29.6,1.0,1,False,False,False,False,False,False,False,14.316666666666666,18,2024-03-27,37.92782305005821,3.270718232044199,Manhattan,SoHo,Bronx,Fordham,2024-03-27,2.1,4.2,True
2511,2024-03-29 06:49:00,2024-03-29 07:05:13,2,14,5.68,19.13,0.0,2,False,False,False,True,True,False,False,16.216666666666665,6,2024-03-29,21.015416238437822,3.367957746478873,Manhattan,Harlem,Queens,Jamaica,2024-03-29,1.1,4.2,True
2512,2024-03-20 21:27:00,2024-03-20 21:35:55,9,15,8.95,28.49,2.0,1,False,False,False,False,False,False,False,8.916666666666666,21,2024-03-20,60.22429906542055,3.183240223463687,Brooklyn,DUMBO,Queens,Forest Hills,2024-03-20,1.4,11.9,True
2513,2024-03-21 05:46:00,2024-03-21 05:59:59,16,4,0.34,4.08,1.0,1,False,False,False,False,False,False,False,13.983333333333333,5,2024-03-21,1.458879618593564,12.0,Bronx,Fordham,Manhattan,SoHo,2024-03-21,0.0,8.6,False
2514,2024-03-29 18:50:00,2024-03-29 19:28:08,9,10,3.63,11.54,1.0,1,False,False,False,False,False,False,False,38.13333333333333,18,2024-03-29,5.711538461538462,3.1790633608815426,Brooklyn,DUMBO,Brooklyn,Bed-Stuy,2024-03-29,1.1,4.2,True
2515,2024-03-10 13:31:00,2024-03-10 13:47:13,6,14,1.45,7.02,1.0,1,False,False,False,False,False,False,False,16.216666666666665,13,2024-03-10,5.364850976361769,4.841379310344827,Brooklyn,Williamsburg,Queens,Jamaica,2024-03-10,0.0,3.9,False
2516,2024-03-02 23:12:00,2024-03-02 23:34:17,16,17,4.63,17.46,1.0,2,False,False,False,False,False,False,False,22.283333333333335,23,2024-03-02,12.466716529543753,3.7710583153347734,Bronx,Fordham,Bronx,Riverdale,2024-03-02,0.7,3.3,False
2517,2024-03-22 03:27:00,2024-03-22 03:29:42,17,19,1.73,7.85,1.0,3,False,False,False,False,False,False,False,2.7,3,2024-03-22,38.44444444444444,4.53757225433526,Bronx,Riverdale,Staten Island,St. George,2024-03-22,0.0,8.6,False
2518,2024-03-16 15:22:00,2024-03-16 15:39:07,10,18,4.85,14.93,1.0,1,False,False,False,False,False,False,False,17.116666666666667,15,2024-03-16,17.00097370983447,3.0783505154639177,Brooklyn,Bed-Stuy,Bronx,Mott Haven,2024-03-16,0.5,14.7,False
2519,2024-03-11 20:52:00,2024-03-11 20:57:27,8,10,3.01,10.99,3.0,2,False,False,False,False,False,False,False,5.45,20,2024-03-11,33.13761467889908,3.6511627906976747,Brooklyn,Bushwick,Brooklyn,Bed-Stuy,2024-03-11,1.8,11.3,True
2520,2024-03-03 20:26:00,2024-03-03 20:28:25,10,12,1.8,8.59,1.0,1,False,False,False,False,False,False,False,2.4166666666666665,20,2024-03-03,44.6896551724138,4.772222222222222,Brooklyn,Bed-Stuy,Queens,Flushing,2024-03-03,1.4,7.4,True
2521,2024-03-19 23:30:00,2024-03-19 23:52:20,7,7,3.02,10.28,1.0,3,False,False,False,False,False,False,False,22.333333333333332,23,2024-03-19,8.113432835820896,3.4039735099337745,Brooklyn,Park Slope,Brooklyn,Park Slope,2024-03-19,1.1,11.7,True
2522,2024-03-13 07:25:00,2024-03-13 07:36:05,8,20,2.71,9.11,1.0,1,False,False,False,False,False,False,False,11.083333333333334,7,2024-03-13,14.670676691729323,3.3616236162361623,Brooklyn,Bushwick,Staten Island,Tottenville,2024-03-13,0.7,7.3,False
2523,2024-03-25 13:22:00,2024-03-25 13:47:30,8,13,1.8,7.13,2.0,2,False,False,False,False,False,False,False,25.5,13,2024-03-25,4.235294117647059,3.961111111111111,Brooklyn,Bushwick,Queens,Long Island City,2024-03-25,0.0,7.3,False
2524,2024-03-13 04:57:00,2024-03-13 05:17:50,10,10,0.5,4.55,2.0,1,False,False,False,False,False,False,False,20.833333333333332,4,2024-03-13,1.44,9.1,Brooklyn,Bed-Stuy,Brooklyn,Bed-Stuy,2024-03-13,0.7,7.3,False
2525,2024-03-23 18:52:00,2024-03-23 19:09:32,19,16,3.14,10.61,1.0,1,False,False,False,False,False,False,False,17.533333333333335,18,2024-03-23,10.745247148288971,3.378980891719745,Staten Island,St. George,Bronx,Fordham,2024-03-23,1.2,5.9,True
2526,2024-03-20 09:57:00,2024-03-20 10:26:59,3,15,4.74,17.51,1.0,1,False,False,False,False,False,False,False,29.983333333333334,9,2024-03-20,9.48526959421901,3.6940928270042197,Manhattan,Chelsea,Queens,Forest Hills,2024-03-20,1.4,11.9,True
2527,2024-03-09 04:23:00,2024-03-09 04:40:15,16,8,3.43,10.98,1.0,2,False,False,False,False,False,False,False,17.25,4,2024-03-09,11.930434782608698,3.2011661807580176,Bronx,Fordham,Brooklyn,Bushwick,2024-03-09,4.2,4.7,True
2528,2024-03-19 15:23:00,2024-03-19 15:55:11,11,5,5.0,16.45,1.0,1,False,False,False,False,False,False,False,32.18333333333333,15,2024-03-19,9.321595028482653,3.29,Queens,Astoria,Manhattan,Upper East Side,2024-03-19,1.1,11.7,True
2529,2024-03-14 06:24:00,2024-03-14 06:30:42,5,13,2.19,8.61,2.0,2,False,False,False,False,False,False,False,6.7,6,2024-03-14,19.611940298507463,3.931506849315068,Manhattan,Upper East Side,Queens,Long Island City,2024-03-14,1.5,5.8,True
2530,2024-03-27 13:50:00,2024-03-27 14:18:03,9,18,0.85,4.9,1.0,1,False,False,False,False,False,False,False,28.05,13,2024-03-27,1.8181818181818181,5.764705882352942,Brooklyn,DUMBO,Bronx,Mott Haven,2024-03-27,2.1,4.2,True
2531,2024-03-03 19:53:00,2024-03-03 20:31:09,2,3,7.71,21.42,1.0,1,False,False,False,False,False,False,False,38.15,19,2024-03-03,12.125819134993446,2.778210116731518,Manhattan,Harlem,Manhattan,Chelsea,2024-03-03,1.4,7.4,True
2532,2024-03-17 14:04:00,2024-03-17 14:23:16,20,15,9.52,28.12,1.0,1,False,False,False,False,False,False,False,19.266666666666666,14,2024-03-17,29.647058823529413,2.953781512605042,Staten Island,Tottenville,Queens,Forest Hills,2024-03-17,1.8,12.0,True
2533,2024-03-12 20:56:00,2024-03-12 21:02:46,11,6,8.2,21.98,2.0,1,False,False,False,False,False,False,False,6.766666666666667,20,2024-03-12,72.70935960591132,2.680487804878049,Queens,Astoria,Brooklyn,Williamsburg,2024-03-12,0.7,10.8,False
2534,2024-03-02 11:34:00,2024-03-02 11:58:39,8,3,6.44,18.0,1.0,1,False,False,False,False,False,False,False,24.65,11,2024-03-02,15.675456389452334,2.795031055900621,Brooklyn,Bushwick,Manhattan,Chelsea,2024-03-02,0.7,3.3,False
2535,2024-03-30 08:03:00,2024-03-30 08:16:37,9,20,6.03,18.6,1.0,1,False,False,False,False,False,False,False,13.616666666666667,8,2024-03-30,26.570379436964505,3.084577114427861,Brooklyn,DUMBO,Staten Island,Tottenville,2024-03-30,1.9,18.9,True
2536,2024-03-08 04:42:00,2024-03-08 04:50:32,3,9,1.63,6.62,1.0,2,False,False,False,False,False,False,False,8.533333333333333,4,2024-03-08,11.4609375,4.061349693251534,Manhattan,Chelsea,Brooklyn,DUMBO,2024-03-08,2.8,5.6,True
2537,2024-03-28 07:00:00,2024-03-28 07:10:23,14,10,1.09,5.61,2.0,1,False,False,False,False,False,False,False,10.383333333333333,7,2024-03-28,6.298555377207063,5.146788990825688,Queens,Jamaica,Brooklyn,Bed-Stuy,2024-03-28,1.2,7.8,True
2538,2024-03-05 12:06:00,2024-03-05 12:14:46,10,2,3.1,12.15,1.0,2,False,False,False,False,False,False,False,8.766666666666667,12,2024-03-05,21.21673003802281,3.9193548387096775,Brooklyn,Bed-Stuy,Manhattan,Harlem,2024-03-05,2.7,10.6,True
2539,2024-03-07 12:10:00,2024-03-07 12:46:07,20,9,4.58,14.88,1.0,1,False,False,False,False,False,False,False,36.11666666666667,12,2024-03-07,7.608675588371019,3.2489082969432315,Staten Island,Tottenville,Brooklyn,DUMBO,2024-03-07,0.0,3.3,False
2540,2024-03-19 21:42:00,2024-03-19 21:53:18,10,7,0.47,4.41,1.0,1,False,False,False,False,False,False,False,11.3,21,2024-03-19,2.4955752212389375,9.382978723404257,Brooklyn,Bed-Stuy,Brooklyn,Park Slope,2024-03-19,1.1,11.7,True
2541,2024-03-23 14:04:00,2024-03-23 14:27:18,1,18,4.25,16.6,2.0,1,False,False,False,False,False,False,False,23.3,14,2024-03-23,10.94420600858369,3.905882352941177,Manhattan,Midtown,Bronx,Mott Haven,2024-03-23,1.2,5.9,True
2542,2024-03-25 13:11:00,2024-03-25 13:18:59,9,3,1.43,6.61,1.0,1,False,False,False,False,False,False,False,7.983333333333333,13,2024-03-25,10.747390396659707,4.6223776223776225,Brooklyn,DUMBO,Manhattan,Chelsea,2024-03-25,0.0,7.3,False
2543,2024-03-08 01:28:00,2024-03-08 01:52:22,17,1,11.47,34.89,2.0,1,False,False,False,False,False,False,False,24.366666666666667,1,2024-03-08,28.243502051983583,3.041848299912816,Bronx,Riverdale,Manhattan,Midtown,2024-03-08,2.8,5.6,True
2544,2024-03-11 17:27:00,2024-03-11 17:50:18,18,16,3.31,10.99,1.0,3,False,False,False,False,False,False,False,23.3,17,2024-03-11,8.52360515021459,3.3202416918429005,Bronx,Mott Haven,Bronx,Fordham,2024-03-11,1.8,11.3,True
2545,2024-03-13 12:03:00,2024-03-13 12:24:57,9,12,1.9,9.03,2.0,1,False,False,False,False,False,False,False,21.95,12,2024-03-13,5.193621867881548,4.752631578947368,Brooklyn,DUMBO,Queens,Flushing,2024-03-13,0.7,7.3,False
2546,2024-03-24 00:35:00,2024-03-24 00:57:41,8,20,2.4,9.9,2.0,1,False,False,False,False,False,False,False,22.683333333333334,0,2024-03-24,6.348273328434974,4.125,Brooklyn,Bushwick,Staten Island,Tottenville,2024-03-24,1.1,11.3,True
2547,2024-03-20 16:14:00,2024-03-20 16:21:21,6,16,1.07,5.67,1.0,1,False,False,False,False,False,False,False,7.35,16,2024-03-20,8.73469387755102,5.299065420560748,Brooklyn,Williamsburg,Bronx,Fordham,2024-03-20,1.4,11.9,True
